OBJECTID,accident_no,accident_date,accident_time,accident_type,day_of_week,road_geometry,severity,speed_zone,node_id,longitude,latitude,suburb,postcode,node_type,lga_name,region_name,total_persons,inj_or_fatal,fatality,seriousinjury,otherinjury,noninjured,males,females,bicyclist,passenger,driver,pedestrian,pillion,motorist,old_pedestrian,old_driver,young_driver,alcohol_related,no_of_vehicles,heavyvehicle,passengervehicle,motorcycle,publicvehicle
3475241,T20180021832,2018-11-21,14.10.00,Fall from or in moving vehicle,Wednesday,Not at intersection,Serious injury accident,50 km/hr,339487,145.25419,-38.09447,Cranbourne West,3977,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3475242,T20180021835,2018-11-21,15.58.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,50 km/hr,45136,144.85979,-37.77001,Avondale Heights,3034,Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475243,T20180021837,2018-11-21,15.05.00,Collision with a fixed object,Tuesday,T intersection,Serious injury accident,60 km/hr,61998,145.06838,-37.700959999999995,Bundoora,3083,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3475244,T20180021840,2018-11-21,14.30.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,50 km/hr,342150,144.91348,-37.7777,Ascot Vale,3032,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475245,T20180021841,2018-11-21,16.45.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,70 km/hr,340439,145.14099,-37.76047,Templestowe,3106,Non-Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,1,No,3,0,3,0,0
3475246,T20180022271,2018-11-27,12.15.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,80 km/hr,339959,145.23498,-37.91782,City of Knox,,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,1,0,No,2,0,1,0,1
3475247,T20180022275,2018-11-27,02.35.00,Collision with vehicle,Tuesday,Cross intersection,Serious injury accident,60 km/hr,340540,144.82873,-37.77697,Sunshine,3020,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,4,3,0,2,1,1,1,1,0,2,2,0,0,0,0,0,0,No,2,0,2,0,0
3475248,T20180022277,2018-11-17,12.30.00,Fall from or in moving vehicle,Friday,Not at intersection,Other injury accident,Not known,339708,145.51928999999998,-37.39979,Murrindindi Shire,,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3475249,T20180022281,2018-11-27,14.20.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,40 km/hr,341636,144.95764,-37.809,Melbourne,3000,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475250,T20180022289,2018-11-27,21.30.00,Struck Pedestrian,Monday,Not at intersection,Serious injury accident,60 km/hr,340268,144.97947,-37.74272,Coburg,3058,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,4,1,0,1,0,3,4,0,0,0,3,1,0,0,1,0,1,No,3,0,3,0,0
3475251,T20180022292,2018-11-28,06.20.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,70 km/hr,29998,143.81368999999998,-37.55368,Alfredton,3350,Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475252,T20180022294,2018-11-28,05.25.00,Vehicle overturned (no collision),Tuesday,Not at intersection,Serious injury accident,100 km/hr,342049,145.65778,-37.06323,Kanumbra,3719,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,No,1,1,0,0,0
3475253,T20180022295,2018-11-28,07.56.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,80 km/hr,339746,144.70387,-37.8829,Werribee,3030,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3475254,T20180022297,2018-11-28,08.00.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,60 km/hr,339869,144.81751,-37.76101,St Albans,3021,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475255,T20180022299,2018-11-28,08.35.00,Struck Pedestrian,Wednesday,T intersection,Other injury accident,70 km/hr,41756,145.14553,-37.88765,Glen Waverley,3150,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,No,1,0,1,0,0
3475256,T20180022300,2018-11-27,16.30.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,50 km/hr,339971,144.82591000000002,-37.74432,Kealba,3021,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475257,T20180022302,2018-11-28,08.32.00,Collision with vehicle,Wednesday,T intersection,Serious injury accident,60 km/hr,278588,144.94371,-37.81329,Docklands,3008,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475258,T20180022304,2018-10-28,10.30.00,Vehicle overturned (no collision),,Not at intersection,Other injury accident,60 km/hr,340964,146.02168999999998,-37.52534,Murrindindi Shire,,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3475259,T20180022824,2018-05-12,17.42.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,100 km/hr,340188,144.9158,-37.694320000000005,City of Hume,,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,1,No,3,1,2,0,0
3475260,T20180022826,2018-05-12,12.00.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,Not known,339970,145.12328,-37.7181,Montmorency,3094,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475261,T20180022828,2018-05-12,16.04.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,60 km/hr,50129,144.35271,-38.17411,Greater Geelong City,,Intersection,GEELONG,SOUTH WESTERN REGION,5,1,0,0,1,4,1,4,0,3,2,0,0,0,0,0,0,No,2,0,2,0,0
3475262,T20180022832,2018-05-12,17.50.00,Collision with vehicle,Wednesday,T intersection,Serious injury accident,60 km/hr,65814,144.90106,-37.812059999999995,Yarraville,3013,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475263,T20180022836,2018-05-12,20.29.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,50 km/hr,40505,145.07522,-37.85934,Glen Iris,3146,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475264,T20180022837,2018-05-12,21.30.00,Collision with vehicle,Tuesday,Cross intersection,Other injury accident,60 km/hr,228,144.96375,-37.82458,Southbank,3006,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475265,T20180022838,2018-05-12,18.55.00,Collision with a fixed object,Tuesday,Not at intersection,Other injury accident,100 km/hr,340467,145.04501000000002,-37.2403,Sunday Creek,3658,Non-Intersection,MITCHELL,NORTHERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3475266,T20180022842,2018-05-12,21.30.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,341328,145.23531,-37.97227,Doveton,3177,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3475267,T20180022846,2018-05-12,21.40.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,29784,144.92878000000002,-37.64055,Victoria,,Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3475268,T20180022847,2018-05-12,22.00.00,Collision with vehicle,Tuesday,Not at intersection,Serious injury accident,70 km/hr,342995,144.86546,-37.72354,Brimbank City,,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3475269,T20180022848,2018-05-12,22.34.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,40 km/hr,339982,144.86552,-37.7235,Brimbank City,,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,2,2,0,1,3,0,0,0,0,0,1,No,3,0,3,0,0
3475270,T20180022849,2018-06-12,01.45.00,Struck Pedestrian,Thursday,T intersection,Serious injury accident,60 km/hr,37059,144.99046,-37.814820000000005,Richmond,3121,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,No,1,1,0,0,0
3475271,T20180022850,2018-05-12,22.30.00,Collision with vehicle,Tuesday,T intersection,Other injury accident,80 km/hr,342615,144.97475,-37.8221,Melbourne City,,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,No,2,0,0,1,0
3475272,T20180023295,2018-11-12,22.00.00,Collision with a fixed object,Tuesday,Not at intersection,Serious injury accident,Not known,340144,144.78128999999998,-37.229459999999996,Staffords Road,Australia,Non-Intersection,MACEDON RANGES,NORTHERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Yes,1,0,1,0,0
3475273,T20180023297,2018-12-12,00.10.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,60 km/hr,292167,145.0025,-37.86285,St Kilda East,3183,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,No,2,0,1,1,0
3475274,T20180023299,2018-11-12,21.58.00,Struck Pedestrian,Monday,Not at intersection,Serious injury accident,60 km/hr,85236,144.88837,-37.79765,Footscray,3011,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3475275,T20180023301,2018-11-12,15.25.00,Collision with vehicle,Monday,Cross intersection,Other injury accident,60 km/hr,73482,143.6035,-38.336220000000004,Colac,3250,Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475276,T20180023305,2018-03-12,07.24.00,Collision with vehicle,Sunday,Not at intersection,Other injury accident,110 km/hr,343273,146.90034,-36.10942,Wodonga City,,Non-Intersection,WODONGA,NORTH EASTERN REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475277,T20180023306,2018-12-12,05.45.00,Struck animal,Tuesday,Not at intersection,Other injury accident,80 km/hr,342123,146.47197,-38.18694,Latrobe City,,Non-Intersection,LATROBE,EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,No,1,0,1,0,0
3475278,T20180023310,2018-12-12,07.54.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,60 km/hr,340193,145.32279,-38.08808,Cranbourne North,3977,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,No,3,0,3,0,0
3475279,T20180023313,2018-12-12,08.55.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,42453,145.13593999999998,-37.93065,Clayton South,3169,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,3,3,0,0,3,0,1,2,0,0,3,0,0,0,0,0,0,No,3,0,3,0,0
3475280,T20180023315,2018-12-12,06.46.00,Collision with a fixed object,Tuesday,T intersection,Other injury accident,60 km/hr,42799,145.07504,-37.96262,Kingston City,,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3475281,T20180023316,2018-12-12,10.30.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,Camping grounds or off road,340224,145.02695,-37.93202,Brighton East,3187,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,No,2,0,1,0,0
3475282,T20180023319,2018-12-12,06.59.00,Collision with vehicle,Wednesday,T intersection,Serious injury accident,50 km/hr,63968,145.05358999999999,-37.76853,Ivanhoe East,3079,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475283,T20180023320,2018-12-12,10.03.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,29844,145.13052,-37.8924,Mount Waverley,3149,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,1,1,0,0
3475284,T20180023321,2018-11-29,10.25.00,Struck Pedestrian,Wednesday,T intersection,Other injury accident,60 km/hr,45885,145.15133,-37.95722,Springvale,3171,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,No,1,0,1,0,0
3475285,T20180021842,2018-11-21,13.15.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,70 km/hr,64313,144.83923000000001,-37.77831,Sunshine,3020,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3475286,T20180021843,2018-02-11,17.30.00,Collision with vehicle,Thursday,Not at intersection,Other injury accident,60 km/hr,339488,145.01413,-37.84171,Toorak,3142,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,0,3,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3475287,T20180021844,2018-11-21,15.42.00,Struck Pedestrian,Wednesday,Not at intersection,Serious injury accident,40 km/hr,339737,145.01808,-37.84217,Toorak,3142,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,4,1,0,1,0,3,0,3,0,0,1,3,0,0,0,0,0,No,1,0,1,0,0
3475288,T20180021846,2018-11-21,15.00.00,Collision with a fixed object,Tuesday,T intersection,Serious injury accident,60 km/hr,251963,145.0526,-37.91042,McKinnon,3204,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,No,2,0,2,0,0
3475289,T20180021847,2018-11-21,16.11.00,Collision with vehicle,Wednesday,Not at intersection,Serious injury accident,50 km/hr,340177,145.15807,-37.873909999999995,Glen Waverley,3150,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,No,2,0,2,0,0
3475290,T20180021848,2018-11-21,17.25.00,Struck Pedestrian,Tuesday,Not at intersection,Other injury accident,60 km/hr,340245,144.56593999999998,-37.69658,Melton City,,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3475291,T20180021850,2018-11-21,15.15.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,Camping grounds or off road,339575,145.17717,-37.98453,Keysborough,3173,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,2,1,0,1,1,0,0,1,0,0,0,No,2,0,1,1,0
3475292,T20180021853,2018-11-21,18.34.00,Collision with vehicle,Tuesday,T intersection,Other injury accident,80 km/hr,281862,146.941,-36.17658,Wodonga City,,Intersection,WODONGA,NORTH EASTERN REGION,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,1,No,2,0,2,0,0
3475293,T20180021856,2018-11-21,15.30.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,60 km/hr,340207,144.84804,-37.83303,Altona North,3025,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475294,T20180021864,2018-11-21,21.25.00,Struck Pedestrian,Tuesday,Cross intersection,Other injury accident,80 km/hr,49649,144.37708,-38.0688,Corio,3214,Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,No,1,0,1,0,0
3475295,T20180021867,2018-11-21,17.55.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,60 km/hr,339586,144.99561,-37.75015,Preston,3072,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,5,1,0,0,1,4,3,2,0,2,3,0,0,0,0,0,2,No,3,0,3,0,0
3475296,T20180021869,2018-11-20,05.20.00,Struck animal,Monday,Not at intersection,Other injury accident,110 km/hr,340085,144.50288,-37.294470000000004,Macedon Ranges Shire,,Non-Intersection,MACEDON RANGES,NORTHERN REGION,4,1,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,No,4,1,1,0,0
3475297,T20180021870,2018-11-21,22.00.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,60 km/hr,342353,144.997,-37.7459,Preston,3072,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,3,0,0,0,2,0,0,1,0,0,0,No,3,0,2,1,0
3475298,T20180022305,2018-11-21,20.30.00,No collision and no object struck,Wednesday,Cross intersection,Other injury accident,60 km/hr,41615,145.10102,-37.90312,Oakleigh,3166,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475299,T20180022306,2018-11-15,09.00.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,Not known,69511,145.19936,-37.92158,Wheelers Hill,3150,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,1,1,0,0
3475300,T20180022307,2018-11-28,12.40.00,Struck Pedestrian,Tuesday,T intersection,Other injury accident,40 km/hr,339989,144.36133,-38.14853,Geelong,3220,Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3475301,T20180022310,2018-11-28,10.20.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,60 km/hr,36062,144.93605,-37.78875,Melbourne City,,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,0,2,1,0,0,0,0,0,No,2,0,2,0,0
3475302,T20180022314,2018-11-28,13.30.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,60 km/hr,339742,145.06984,-37.67779,Whittlesea City,,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,1,0,No,2,0,2,0,0
3475303,T20180022321,2018-11-28,15.00.00,Collision with vehicle,Wednesday,Cross intersection,Serious injury accident,40 km/hr,37306,145.00839,-37.818940000000005,Richmond,3121,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,No,2,0,1,0,0
3475304,T20180022325,2018-11-28,15.30.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,40 km/hr,29577,145.27923,-37.79918,Croydon,3136,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,4,1,0,0,1,3,0,4,1,2,1,0,0,0,0,0,0,No,2,0,1,0,0
3475305,T20180022327,2018-11-28,06.45.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,60 km/hr,339804,144.96826000000001,-37.793,Carlton,3053,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,No,4,0,4,0,0
3475306,T20180022329,2018-11-28,14.45.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,50 km/hr,339743,144.9486,-37.77274,Brunswick West,3055,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,No,2,0,1,1,0
3475307,T20180022330,2018-11-28,14.45.00,Collision with a fixed object,Wednesday,Not at intersection,Other injury accident,60 km/hr,341135,145.33979,-37.88355,Ferny Creek,3786,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Yes,1,0,1,0,0
3475308,T20180022333,2018-11-28,17.04.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,60 km/hr,61683,144.57498999999999,-37.683820000000004,Melton,3337,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,No,2,0,2,0,0
3475309,T20180022334,2018-11-28,16.10.00,Collision with vehicle,Wednesday,Not at intersection,Other injury accident,50 km/hr,340662,144.76756,-37.75985,Deer Park,3023,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,2,0,2,0,0
3475310,T20180022335,2018-11-28,17.00.00,Vehicle overturned (no collision),Wednesday,Not at intersection,Serious injury accident,40 km/hr,339749,144.99702,-37.81835,Richmond,3121,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3475311,T20180022851,2018-05-12,11.18.00,Collision with vehicle,Tuesday,Not at intersection,Other injury accident,80 km/hr,341457,144.78564,-37.68797,Brimbank City,,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,No,2,0,2,0,0
3475312,T20180022852,2018-05-11,20.20.00,Collision with vehicle,Sunday,T intersection,Other injury accident,60 km/hr,29518,145.06267,-37.69202,Victoria,,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,1,No,3,0,3,0,0
3475313,T20180022853,2018-06-12,06.20.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,46855,145.28576999999999,-37.85978,Boronia,3155,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475314,T20180022854,2018-06-12,07.30.00,Collision with vehicle,Wednesday,T intersection,Other injury accident,50 km/hr,340610,145.04541,-38.25595,Mount Martha,3934,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,No,2,0,2,0,0
3475315,T20180022856,2018-05-12,16.30.00,Collision with vehicle,Tuesday,T intersection,Serious injury accident,60 km/hr,343235,144.65752,-37.87065,Tarneit,3029,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,No,2,0,1,1,0
3475316,T20180022859,2018-05-12,12.00.00,Struck Pedestrian,Tuesday,Not at intersection,Other injury accident,50 km/hr,343136,142.47583,-38.39438,Warrnambool,3280,Non-Intersection,WARRNAMBOOL,SOUTH WESTERN REGION,3,1,0,0,1,2,1,2,0,1,1,1,0,0,0,0,0,No,1,0,1,0,0
3475317,T20180022861,2018-06-12,08.45.00,Collision with vehicle,Thursday,T intersection,Other injury accident,60 km/hr,340070,144.89895,-37.75499,Moonee Valley City,,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,5,3,0,0,3,2,2,3,0,0,3,0,0,0,0,0,0,No,3,0,2,0,1
3475318,T20180022862,2018-06-12,08.50.00,Struck Pedestrian,Thursday,Cross intersection,Other injury accident,60 km/hr,38024,145.01277,-37.76167,Thornbury,3071,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,No,1,0,1,0,0
3475319,T20180022863,2018-06-12,08.30.00,Vehicle overturned (no collision),Wednesday,Not at intersection,Other injury accident,50 km/hr,340464,145.35281,-37.844609999999996,Mount Dandenong,3767,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,1,0
3475320,T20180022867,2018-06-12,00.00.00,Collision with a fixed object,Wednesday,Not at intersection,Serious injury accident,50 km/hr,342113,145.28728999999998,-38.14205,Botanic Ridge,3977,Off Road,CASEY,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,No,1,0,1,0,0
3475321,T20180022870,2018-06-12,11.00.00,Collision with vehicle,Wednesday,Cross intersection,Other injury accident,60 km/hr,44458,145.02421,-37.73555,Preston,3072,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,1,3,0,2,2,0,0,0,0,0,1,No,2,0,2,0,0
3475322,T20180022871,2018-06-12,09.50.00,Struck Pedestrian,Thursday,Not at intersection,Other injury accident,60 km/hr,339995,144.99962,-37.8686,St Kilda East,3183,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,No,1,0,0,1,0
